composition,compostion_id,grain_size,size_index,stochastic_heating,heating_timescale,cooling_timescale,heat2cool_ratio,type,scale,temperature,wavelength,Cext,Cabs,Csca,albedo,g,eq_emis,st_emis
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.29424,4.56333E-20,4.56332E-20,6.2227E-26,1.36363E-06,1.0081E-06,2.96923E-121,4.97055E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.36067,4.0054E-20,4.0054E-20,5.11602E-26,1.27728E-06,9.24407E-07,9.04415E-116,4.76892E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.43051,3.51828E-20,3.51827E-20,4.20418E-26,1.19495E-06,8.48306E-07,1.46086E-110,4.53476E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.50394,3.09886E-20,3.09885E-20,3.45613E-26,1.11529E-06,7.77919E-07,1.29329E-105,4.2836E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.58114,2.73826E-20,2.73826E-20,2.84122E-26,1.0376E-06,7.12495E-07,6.46609E-101,4.02279E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.6623,2.42799E-20,2.42798E-20,2.33595E-26,9.62093E-07,6.51415E-07,1.87818E-96,3.75778E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.74762,2.15997E-20,2.15997E-20,1.92075E-26,8.89244E-07,5.96628E-07,3.25468E-92,3.49198E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.83733,1.93115E-20,1.93115E-20,1.57917E-26,8.17735E-07,5.46624E-07,3.45692E-88,3.23446E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.93164,1.7355E-20,1.7355E-20,1.29784E-26,7.47822E-07,5.00821E-07,2.30603E-84,2.98751E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.03079,1.56958E-20,1.56958E-20,1.06639E-26,6.79409E-07,4.57722E-07,9.89709E-81,2.7556E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.13503,1.42789E-20,1.42788E-20,8.76893E-27,6.1412E-07,4.19051E-07,2.79202E-77,2.53765E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.24463,1.30651E-20,1.30651E-20,7.20743E-27,5.51656E-07,3.82881E-07,5.285E-74,2.33357E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.35984,1.20454E-20,1.20454E-20,5.92176E-27,4.9162E-07,3.50705E-07,6.85911E-71,2.14719E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.48097,1.11987E-20,1.11987E-20,4.86456E-27,4.34386E-07,3.20394E-07,6.22449E-68,1.97894E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.60832,1.05207E-20,1.05207E-20,3.99947E-27,3.80154E-07,2.92353E-07,4.02899E-65,1.83106E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.74221,1.00516E-20,1.00516E-20,3.2871E-27,3.27022E-07,2.67148E-07,1.90428E-62,1.71225E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,2.88297,9.99157E-21,9.99157E-21,2.69953E-27,2.70181E-07,2.43736E-07,6.83301E-60,1.65584E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,3.03095,1.1283E-20,1.1283E-20,2.21737E-27,1.96523E-07,2.22998E-07,2.06401E-57,1.80861E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,3.18653,2.68815E-20,2.68815E-20,1.82164E-27,6.77657E-08,2.03181E-07,9.89071E-55,4.14463E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,3.35009,1.14712E-19,1.14712E-19,1.49604E-27,1.30417E-08,1.8554E-07,6.47301E-52,1.69213E-16
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,3.52205,1.21798E-20,1.21798E-20,1.22805E-27,1.00827E-07,1.69614E-07,8.1439E-51,1.71014E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,3.70284,8.44926E-21,8.44926E-21,1.00851E-27,1.19361E-07,1.55718E-07,5.23784E-49,1.12369E-17
